Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.cerebellum	TPM.liver
ENSMODG00000018157	0.17774	49.886864	0.006084	10.218574	19.807974	0.178025
ENSMODG00000018158	2.031977	2.91481	1.081632	3.066929	2.484758	0.847992
ENSMODG00000018159	27.391344	4.537042	13.617533	19.458493	22.139575	23.699357
ENSMODG00000018160	53.042787	127.429974	27.372485	45.273789	61.422303	47.91581
ENSMODG00000018161	5.11371	4.783078	1.535606	4.629584	6.459773	3.240853
ENSMODG00000018163	29.06998	34.145533	9.518947	8.505106	13.00358	21.029391
ENSMODG00000018164	29.309649	14.545106	3.725346	88.022032	78.327413	6.625358
ENSMODG00000018165	0	0	0	0	0	0
ENSMODG00000018166	1.6007	1.564447	0	0.268817	0	4.53176
ENSMODG00000018167	1.954182	4.265219	2.350352	1.085634	0.726894	81.952078
ENSMODG00000018168	4.451954	3.132107	0.289568	11.334784	0.612795	0.443358
ENSMODG00000018169	1.941901	28.199764	0.597195	2.403158	0.629118	0.191924
ENSMODG00000018170	2.287095	4.777052	3.021604	5.812426	6.301767	1.575634
ENSMODG00000018171	1.837591	2.84553	1.954339	0.373574	0.191988	49.942488
ENSMODG00000018172	0.694062	1.683268	0.260848	1.544467	2.28381	0.382282
ENSMODG00000018173	0.041917	0.160483	0	0.494716	0.425184	0
ENSMODG00000018176	0.475246	2.074886	0.489276	0.495067	2.062388	0.501511
ENSMODG00000018178	0	0.034245	0	0	0	0
ENSMODG00000018179	0.051601	3.21765	0.050745	2.100335	4.270131	0.005435
ENSMODG00000018180	0.649521	2.008622	0.517802	1.71125	1.396876	0.400312
ENSMODG00000018181	0.727828	0.398906	0.310882	0.611939	1.460513	0.309014
ENSMODG00000018182	0.154183	0.248372	0.010541	273.973608	488.203147	1.331357
ENSMODG00000018184	0	2.855798	0.12811	332.145082	173.757964	0
ENSMODG00000018185	0.242237	5.651945	0.444012	17.644502	23.033994	0.226617
ENSMODG00000018186	4.640267	7.832092	0.095862	13.411579	6.945148	0.057625
ENSMODG00000018187	8.382468	4.016774	3.313881	14.268566	26.313736	25.35279
ENSMODG00000018189	5.065281	0.548306	0.01431	0.122237	0.044536	0.051838
ENSMODG00000018190	0.286406	3.086382	0.393666	0.705348	1.163275	0.061138
ENSMODG00000018191	2.069575	0.485715	3.197879	1.929282	1.412963	1.234221
ENSMODG00000018192	2.074934	6.197369	0.914524	3.568469	6.401535	2.332394
ENSMODG00000018193	1.467107	5.709101	0	0.22972	0.031039	0.035893
ENSMODG00000018194	0	0.198032	0	0.212253	0	0
ENSMODG00000018195	2.548407	1.863951	0.412183	3.165483	2.377224	0.873532
ENSMODG00000018196	4.685956	6.673066	0.034416	0.039135	0.085699	0.467772
ENSMODG00000018197	2.051317	3.793982	4.083749	7.889149	4.748108	0.663042
ENSMODG00000018198	2.814948	21.452067	1.576897	4.832723	8.805366	1.486241
ENSMODG00000018199	0.141228	0.09533	0.090276	0.436271	0.242871	0.326793
ENSMODG00000018200	4.47974	1.731089	1.624626	2.520587	4.287041	0.544739
ENSMODG00000018202	1.941136	11.173692	3.278268	47.270436	37.304294	2.675929
ENSMODG00000018204	0	0.169382	0	1.108024	0.136866	0
ENSMODG00000018205	0.325327	0.301231	42.137385	1.029074	7.826513	0.110776
ENSMODG00000018206	646.370768	301.490515	791.634215	1003.267958	374.944163	328.595128
ENSMODG00000018208	0.783444	24.490284	0.074224	2.967994	0.593071	0.151453
ENSMODG00000018211	6.609266	1.879424	5.461922	3.412355	1.518295	0.35832
ENSMODG00000018212	20.076328	0.453146	2.115939	0.12951	0.207121	7.435599
ENSMODG00000018213	1.615988	15.640581	0.512634	11.50469	10.520884	0.77937
ENSMODG00000018214	0	0	0	0	0	0.061747
ENSMODG00000018215	2.252074	10.792857	0.886321	42.017221	27.042919	3.779472
ENSMODG00000018216	17.018927	49.449128	7.644356	24.493139	28.721558	10.422445
ENSMODG00000018218	12.400698	1.585426	0.566803	6.61338	1.457009	28.686123
ENSMODG00000018219	0.095612	0.018557	0	0.182491	0.199363	0.091745
ENSMODG00000018220	0.906002	0.016794	1.142899	0.400291	0.368301	0.042573
ENSMODG00000018221	0.476882	0.015522	0.021782	0.054651	0.075984	1.444489
ENSMODG00000018222	18.155481	27.344555	1.28538	2.314918	7.84109	16.219521
ENSMODG00000018223	1.216776	8.167675	0.494192	2.594912	1.726997	0.791587
ENSMODG00000018225	3.854598	2.702271	2.819488	4.798505	4.46255	1.659335
ENSMODG00000018226	0.223455	1.123709	0.151967	2.463807	1.929251	0.106497
ENSMODG00000018227	15.582453	13.256977	10.723434	19.42425	5.689621	1.352982
ENSMODG00000018229	16.629814	1.825333	15.318181	19.9869	20.899785	7.646958
ENSMODG00000018230	4.345044	0.011541	0.391523	0.158805	0.220401	34.572855
ENSMODG00000018231	1.070741	5.322942	0.406347	2.889705	6.885716	0.920844
ENSMODG00000018232	18.100601	44.189236	13.283712	26.199438	33.164475	8.181505
ENSMODG00000018233	2.282326	9.564239	1.507601	3.841991	5.90175	1.468408
ENSMODG00000018234	4.103223	11.567004	2.852019	21.096538	12.013904	0.897567
ENSMODG00000018236	0.252151	0.066168	0.135906	0.046027	0.730158	0
ENSMODG00000018237	3.921057	3.246033	1.842758	2.987044	5.366427	1.962983
ENSMODG00000018238	3.705167	4.464485	1.138276	2.694421	4.75149	1.282169
ENSMODG00000018243	0.080975	0.642066	0.095016	14.396768	37.456756	0.46613
ENSMODG00000018247	0.220328	0	0	0	0	0
ENSMODG00000018248	6.749704	27.093958	30.160378	1.636559	1.14759	4.129985
ENSMODG00000018249	0.574659	0.879126	0	0	0.490069	0.040712
ENSMODG00000018250	0	1944.919131	0	0	0	0.122965
ENSMODG00000018252	0.388632	8.713353	0.005297	0.059754	0.032624	0.006257
ENSMODG00000018255	91.920075	47.086635	11.861246	150.504769	269.584207	79.960973
ENSMODG00000018256	43.756342	0.053493	0.024232	0.099745	1.844894	0.014011
ENSMODG00000018257	0	0.102052	0.01152	0	0	0
ENSMODG00000018258	1.091599	0.314848	2.054521	1.74713	0.698982	0.354287
ENSMODG00000018259	0.90345	10.464179	0.029173	0.389879	0.162925	3.288728
ENSMODG00000018260	0.847112	1.615961	0.637438	2.134989	2.310312	0.386396
ENSMODG00000018261	0	0.354946	0.016292	0	0.067061	0.076842
ENSMODG00000018264	0.02856	0.037918	0.008154	0.131477	0.077937	0.224419
ENSMODG00000018265	0	0	0	0.131435	0	0
ENSMODG00000018266	0	0.00424	0	0	0	0
ENSMODG00000018267	41.694329	48.073589	28.693747	41.789513	70.815536	21.868641
ENSMODG00000018269	14.652304	0	0.029858	6.472168	1.421113	0.179318
ENSMODG00000018270	28.944384	596.072049	38.509945	50.391712	37.786698	9.883335
ENSMODG00000018271	1.68024	11.137399	0.515402	1.427456	0.476404	0.091434
ENSMODG00000018272	0.414934	4.274386	0.306196	0.986889	0.243872	0.225366
ENSMODG00000018273	2.920136	2.572311	2.211732	0.822909	0.877189	0.022478
ENSMODG00000018274	8.572656	27.552993	2.887006	15.434413	11.534973	3.447544
ENSMODG00000018275	24.969281	2.555238	16.196101	12.726012	17.45393	0.615122
ENSMODG00000018276	0.364941	1.397743	0.204702	1.160705	0.789372	0.157586
ENSMODG00000018277	15.520531	493.959353	5.065083	30.999742	25.328702	7.084877
ENSMODG00000018278	0.045052	0.40736	0	0.565596	0.223178	0
ENSMODG00000018279	0	2.248355	0	0.017887	0	0
ENSMODG00000018280	1.364555	14.232917	1.475487	3.513677	2.392601	3.38072
ENSMODG00000018281	1.639268	4.760264	0.57948	4.401198	2.043731	2.779706
ENSMODG00000018282	4.092526	15.260808	1.461494	11.445859	14.538006	1.964971
ENSMODG00000018283	18.010384	4.787058	25.803232	18.28331	23.458109	6.923713
ENSMODG00000018284	9.612449	42.089039	15.738286	22.018374	19.863169	6.954413
ENSMODG00000018285	0.116054	315.770446	0.21267	0.428562	0.357389	0.017412
ENSMODG00000018286	0.099136	1.736526	14.693965	0.198573	0.015782	0
ENSMODG00000018287	0.021108	24.055776	0	0.196933	0.249066	0.067528
ENSMODG00000018288	5.677198	0	0.004169	0.023446	0.026359	0.046036
ENSMODG00000018289	0.984638	4.522933	0.773926	5.770588	3.409687	0.492881
ENSMODG00000018290	0.467753	0	0.36952	20.74396	168.512856	0.042734
ENSMODG00000018291	5.742385	0.020485	0.006991	0	0.022099	0
ENSMODG00000018292	0	9.693199	0	1.56424	0.30746	0
ENSMODG00000018294	63.472293	360.240776	47.499898	60.327941	134.533961	56.918922
ENSMODG00000018295	0	0	0	0	0	0
ENSMODG00000018296	0	0	0	0	0	0
ENSMODG00000018297	14.526277	82.987756	12.877309	30.874914	25.599839	6.017722
ENSMODG00000018298	2.025788	1.556214	1.523057	3.210312	1.715638	1.963787
ENSMODG00000018299	1.576764	1.74195	0.485929	3.068006	2.151388	0.248174
ENSMODG00000018300	52.245656	38.727728	61.492195	56.111324	45.446798	28.538706
ENSMODG00000018301	0.014701	0.008591	0.014995	0.016915	0	0
ENSMODG00000018302	0	0.528339	0	0	0	0
ENSMODG00000018303	3.045038	1.279379	5.851732	6.48833	5.370868	1.139669
ENSMODG00000018304	4.714475	16.106839	3.390843	7.513912	4.598515	1.790518
ENSMODG00000018305	0	0	0	0	0	0
ENSMODG00000018306	9.743246	107.068787	11.348179	26.64592	28.068784	5.503001
ENSMODG00000018307	7.028	3.0779	1.351552	2.893938	3.123827	1.609765
ENSMODG00000018308	0.253184	0.425224	0.125852	0.177553	0.017458	1.021261
ENSMODG00000018310	4.043281	2.707577	2.074555	5.755609	10.383123	3.980032
ENSMODG00000018311	2.355968	1.450764	0.858974	0.566075	0.295733	3.210586
ENSMODG00000018312	1.220114	6.064362	3.866227	6.743115	4.713651	0.403399
ENSMODG00000018313	1.305126	0.676318	0.415243	0.313168	0.111347	3.103126
ENSMODG00000018314	0	16.696334	0.009314	0.211785	0.056133	0.064378
ENSMODG00000018316	0	13.314848	0.003492	0.078365	0.042881	0.024536
ENSMODG00000018317	1.024637	1.217841	1.318734	1.617504	1.526531	2.267011
ENSMODG00000018318	3.859826	1.18181	0.835832	0.694364	0.433033	4.721618
ENSMODG00000018319	1.007296	4.671705	0.409635	1.411251	2.021142	0.385419
ENSMODG00000018320	1.278659	0.880859	0.748882	1.464891	1.378441	0.671104
ENSMODG00000018321	0	3.818732	0	0	0.168387	0
ENSMODG00000018322	1.691189	1.965592	1.988457	1.210992	1.618974	2.394824
ENSMODG00000018324	4.474938	23.092688	1.324802	3.844114	4.635091	1.139036
ENSMODG00000018325	1.525378	1.169472	0.026672	8.535173	2.609888	0.068708
ENSMODG00000018326	0.090211	2.945549	2.214086	0.158436	0	0.681696
ENSMODG00000018328	2.998492	8.440301	1.016197	2.266938	2.835798	11.349304
ENSMODG00000018329	0.04457	0.827215	0.220558	21.132815	24.589864	0
ENSMODG00000018331	1.138262	10.11162	0.574087	1.522652	1.203286	0.496819
ENSMODG00000018332	0.403688	0.569922	0.682183	0.584942	0.331569	0.038866
ENSMODG00000018333	2.267851	0.978292	6.566469	9.05903	13.147552	2.109639
ENSMODG00000018335	79.495215	18.257388	23.662108	10.7402	42.317563	28.809921
ENSMODG00000018338	4.518414	17.613843	0.968262	6.32238	6.563981	12.681101
ENSMODG00000018340	5.140067	0.09668	1.405303	0.882833	0.42051	0.52865
ENSMODG00000018341	5.441634	20.647755	1.96565	2.279126	1.809348	3.303119
ENSMODG00000018342	2.212324	3.952311	0.73915	4.75321	4.896989	0.420586
ENSMODG00000018344	3.402184	47.762125	1.900036	4.01461	4.211245	1.804366
ENSMODG00000018345	9.398596	9.05988	5.080936	14.678518	12.912607	6.188797
ENSMODG00000018346	1.820852	14.788762	0.809594	2.211078	1.533731	0.922253
ENSMODG00000018347	0	395.260603	0	0.103549	0.113158	0.323838
ENSMODG00000018349	0.064147	30.638682	0.061352	0.219457	0.194832	0.047918
ENSMODG00000018350	2.568868	2.694958	1.963141	19.713156	16.10291	3.732158
ENSMODG00000018351	4.104671	1.136513	1.552834	7.944721	11.163798	1.309941
ENSMODG00000018352	7.954074	4.109086	5.522605	8.718749	27.357078	5.825058
ENSMODG00000018353	10.912916	71.427348	5.696344	26.256333	12.372645	3.391298
ENSMODG00000018354	50.387662	146.499589	22.815448	79.549598	262.342548	49.972609
ENSMODG00000018355	4.616447	4.032065	1.401446	13.067881	12.873393	2.300779
ENSMODG00000018357	0.085847	0.386435	3.240738	2.778434	22.75134	3.5094
ENSMODG00000018360	6.579477	7.710671	4.356279	3.355181	16.81946	1.784114
ENSMODG00000018361	0.327889	0.245046	0.543921	0.951823	0.692397	0.032098
ENSMODG00000018362	0.340865	15.278334	0.137727	1.251026	0.957847	0.090109
ENSMODG00000018364	0.13302	0.46218	0.036155	2.952871	2.790914	0
ENSMODG00000018366	2.471085	3.165277	2.337336	4.819134	10.85332	1.21961
ENSMODG00000018367	0.061275	0.173156	0.031437	0.318359	0.01965	0
ENSMODG00000018368	4.383337	0.671505	5.636088	5.504838	5.882451	0.576938
ENSMODG00000018370	0.114929	33.048007	0.248357	2.155086	2.063125	0.103363
ENSMODG00000018371	0.377333	0.754624	0.15157	2.853447	3.079284	0.336042
ENSMODG00000018373	12.167044	16.600421	10.626651	20.990319	39.754727	11.697996
ENSMODG00000018374	4.016918	12.848906	1.783923	7.800152	7.323647	1.665751
ENSMODG00000018375	0.346224	2.451398	6.898726	3.80964	12.197449	0.970634
ENSMODG00000018376	0.124895	5.276169	0.543539	107.461071	147.176055	0.093527
ENSMODG00000018377	8.990945	19.469478	2.934363	14.848029	9.91509	4.683705
ENSMODG00000018378	2.87839	0.071642	0	0.174734	0.097956	15.208291
ENSMODG00000018379	0	0	0	0	0	0.143565
ENSMODG00000018380	2.307339	2.678107	1.428634	4.274927	2.972246	1.226995
ENSMODG00000018381	0	0.230717	0.015978	0.363203	0	0.057877
ENSMODG00000018382	1.802624	55.55805	0.316631	7.880588	10.384214	0.060891
ENSMODG00000018383	0.29625	6.133726	0.238835	14.648305	2.668439	0.114607
ENSMODG00000018384	21.060706	0.458153	0.179996	0.835694	0.750301	0.02937
ENSMODG00000018385	0.056877	168.366478	0.046832	0.129898	0.143099	0
ENSMODG00000018386	8.581835	17.694574	2.017864	5.198858	4.137579	1.774599
ENSMODG00000018387	0.50291	1.861112	0.272675	2.680906	3.183404	0.079283
ENSMODG00000018388	665.418218	145.168931	350.403583	611.879378	341.525864	348.506771
ENSMODG00000018389	2.218013	73.355314	0.424875	9.498327	3.124929	0.073154
ENSMODG00000018390	2.06246	5.002001	0.878709	2.292753	3.757583	0.914496
ENSMODG00000018391	1.860911	3.379426	1.071372	3.670367	5.853429	0.864438
ENSMODG00000018392	2.356853	2.437292	1.12736	2.192144	2.615442	1.058686
ENSMODG00000018393	4.355499	45.049338	3.870061	6.224413	6.987113	1.974584
ENSMODG00000018394	0.043252	6.123987	0.048574	0.141857	0.161029	0
ENSMODG00000018395	0.332639	0.612385	0.203044	1.691607	1.049849	0.193301
ENSMODG00000018397	2.158407	5.887677	0.002082	0.175273	0.013332	0
ENSMODG00000018399	0	0.182681	0.063818	1.07052	0.270763	0
ENSMODG00000018400	5.528468	8.271404	7.348569	7.205067	9.132637	3.90473
ENSMODG00000018401	85.881399	51.896739	5.653833	17.237555	24.14672	8.415213
ENSMODG00000018402	4.433118	7.822888	16.832354	15.905984	27.947456	1.435858
ENSMODG00000018403	1.572039	0.253875	0.172869	10.905805	6.102438	0.473203
ENSMODG00000018405	1.161192	0.894214	0.555751	0.711579	1.020587	1.902735
ENSMODG00000018406	0.231583	1.777785	0.275495	1.018852	2.07673	0.137854
ENSMODG00000018407	1.913287	2.673687	1.215803	3.700392	9.908198	1.250002
ENSMODG00000018409	1.486117	2.393233	1.30995	5.830743	11.065491	0.556234
ENSMODG00000018410	0.737317	0.45824	0.142579	0.788615	0	0
ENSMODG00000018411	0.444431	0.655827	0.168715	0.50461	0.817808	0.11773
ENSMODG00000018412	0.417954	8.041879	0.089444	0.368114	1.332969	1.00803
ENSMODG00000018413	8.952002	10.074405	2.978209	18.717609	41.678639	4.125231
ENSMODG00000018414	17.941927	3.542843	18.767419	4.467601	6.487114	12.817621
ENSMODG00000018415	0.491934	12.390547	0.091276	0.284698	0.191139	0.184386
ENSMODG00000018416	14.523833	8.494583	12.1779	16.42702	20.437565	21.516555
ENSMODG00000018417	0.159966	0.562347	0.058285	0.052663	0.105123	0.045599
ENSMODG00000018418	0.034291	4.23164	0.021853	0.469862	0.089084	0.035735
ENSMODG00000018419	0.145536	0.146867	0.017534	0.299373	9.95459	0.013978
ENSMODG00000018420	1.020704	1.906221	0.039276	10.228897	17.284136	0
ENSMODG00000018421	0.015893	0.580178	0.003256	12.335793	14.503449	0.012217
ENSMODG00000018423	5.961532	14.397834	1.958171	41.733331	53.800408	1.277983
ENSMODG00000018424	6.032487	93.452077	0.830125	4.4504	6.025156	2.405286
ENSMODG00000018425	1.996645	20.750089	1.067056	6.355156	2.848472	0.455027
ENSMODG00000018427	21.238773	8.127357	13.703201	14.872912	24.329295	4.688917
ENSMODG00000018428	84.156971	115.854245	26.245622	245.720603	72.638	0.215778
ENSMODG00000018429	0	23.617104	0.050029	0	0	0
ENSMODG00000018430	5.826644	0.202479	0.00774	0.217473	0.048613	6.175841
ENSMODG00000018432	21.167353	342.336166	4.496879	66.969358	31.422844	6.702941
ENSMODG00000018433	0.527848	0.247623	14.241589	4.581775	4.686651	0
ENSMODG00000018434	0	0	0	0	0	0
ENSMODG00000018435	0.898714	2.962024	0.421105	1.442657	1.922734	0.268159
ENSMODG00000018436	2.237926	0.418013	0.187319	1.289701	0.120656	0.71927
ENSMODG00000018437	3.033359	4.768248	1.415988	4.142677	6.393319	1.278125
ENSMODG00000018438	0	0.037669	0.009732	6.450275	3.149945	0
ENSMODG00000018439	5.035858	2.175623	5.954246	4.298515	8.444094	1.53699
ENSMODG00000018440	0.335405	0.429884	0.199752	1.199842	1.192859	0.487372
ENSMODG00000018442	1.808605	3.856218	0.822182	3.727979	1.880376	0.609504
ENSMODG00000018443	5.867979	1.594833	1.915912	2.308908	2.627025	4.42414
ENSMODG00000018444	3.147412	11.048022	3.890667	5.198915	3.242644	0.91438
ENSMODG00000018445	1.695696	62.335095	2.350274	8.204347	4.41384	0.826187
ENSMODG00000018446	0.82711	4.644346	0.758897	6.267344	7.86427	0.475015
ENSMODG00000018447	0.162638	0.209313	0.128337	0.220948	0.150154	0.441079
ENSMODG00000018448	0.490868	1.391212	0.40351	0.895174	6.493804	0.753266
ENSMODG00000018449	0.240562	2.779892	0.04944	0.330349	0.248829	0.072287
ENSMODG00000018451	0.060012	0	0	0	0	0
ENSMODG00000018452	166.178035	180.434991	30.729459	360.950909	260.145212	26.419082
ENSMODG00000018453	3.57902	185.863555	1.273909	7.732467	4.412645	4.107373
ENSMODG00000018454	0	0	0	0	0	0
ENSMODG00000018455	7.297797	37.473588	3.362124	8.491702	4.519412	3.884242
ENSMODG00000018456	4.578807	4.300276	1.726517	2.255353	3.782803	2.410768
ENSMODG00000018457	1.5156	4.118691	2.396323	0.838839	0.431987	1.909568
ENSMODG00000018459	6.743732	6.68326	3.554167	5.652585	5.54399	3.085895
ENSMODG00000018460	0.70069	1.142879	0.276794	0.990851	1.313338	0
ENSMODG00000018461	0	0	0	0	0	0
ENSMODG00000018462	0.028018	7.647158	0.160047	0.225661	0.141904	0.041216
ENSMODG00000018463	1.756582	16.473983	3.4193	7.080367	7.766231	0.385385
ENSMODG00000018466	4.668774	0.888564	28.27156	0.367034	28.942391	0.134734
ENSMODG00000018468	0	0.072221	0	0	0	0
ENSMODG00000018469	0.104385	0.876853	0.303936	0.050947	1.151846	0.029899
ENSMODG00000018470	0	0.332343	0	0	0	0
ENSMODG00000018471	0	10.573813	0	0	0	0
ENSMODG00000018472	0	0	0	0	0	0
ENSMODG00000018475	1.746517	0.293537	1.664845	2.020852	8.093862	0.919017
ENSMODG00000018476	0	0	0.072743	0	0	0
ENSMODG00000018477	0	0.611902	0	0	0	0
ENSMODG00000018479	10.983332	37.702971	0.388096	1360.111688	1788.395013	5649.970829
ENSMODG00000018480	0.005319	0	0	0	0.292183	0
ENSMODG00000018481	4.855207	1.096059	5.118687	2.673458	9.043447	4.899473
ENSMODG00000018482	0	0	0	0	0	0
ENSMODG00000018487	0.037349	0.264526	0.022812	0	0.139469	0
ENSMODG00000018489	7.799939	5.521903	0.522725	4.757185	7.400281	0.7851
ENSMODG00000018490	0	0.608488	0	0	0	0
ENSMODG00000018491	164.856696	62.804865	256.833856	235.830558	189.608673	80.44621
ENSMODG00000018492	5.372702	81.542065	4.026798	1.98041	0.847418	1.437611
ENSMODG00000018493	6.614561	13.327943	3.306925	10.773557	15.10021	3.847
ENSMODG00000018494	0.047709	0.199798	0.029682	69.812109	62.260498	0
ENSMODG00000018495	4.161521	8.834572	2.202787	11.059227	8.334739	2.427836
ENSMODG00000018497	0.895812	2.241532	6.356816	3.043509	0.289819	0.294295
ENSMODG00000018498	8.062977	4.961055	1.054578	2.127944	0.828459	0.131934
ENSMODG00000018499	0	13.482788	0	0	0	0
ENSMODG00000018500	1.049272	4.724714	0.36724	0.165642	0.656127	0
ENSMODG00000018501	1.272892	1.350497	0.919825	3.772168	8.049982	0.773922
ENSMODG00000018502	18.477363	14.100854	7.824273	46.350169	60.012582	8.559807
ENSMODG00000018503	765.322216	470.220784	159.111904	876.360501	828.44887	147.072136
ENSMODG00000018504	2.542242	11.77086	1.149594	5.179191	6.264649	1.21133
ENSMODG00000018505	4.952532	4.905674	2.364222	4.296482	3.475768	2.830358
ENSMODG00000018506	34.890028	10.659213	11.727384	66.638329	52.029042	18.762429
ENSMODG00000018507	4.300673	0.345953	0.052871	1.848467	0.652735	0.0092
ENSMODG00000018508	7.767104	2.56488	8.020648	3.189418	1.8349	1.311457
ENSMODG00000018509	1.275042	0.38953	0.790415	1.135981	3.375366	0.299708
ENSMODG00000018510	46.725078	155.794621	69.420407	93.4778	152.91295	14.490694
ENSMODG00000018511	1.794457	15.188237	1.414858	5.408462	3.364274	1.052534
ENSMODG00000018512	0.418995	12.121914	0.690916	0	3.582665	0.964909
ENSMODG00000018514	0.019266	0.147872	7.81321	1.493877	4.396218	0
ENSMODG00000018516	8.683007	27.773494	4.815103	31.960641	37.166668	2.054011
ENSMODG00000018517	0.585662	0.342772	0.25188	1.356672	1.470913	1.712507
ENSMODG00000018518	0.4059	0.743301	0.361561	3.977155	18.785329	0.108576
ENSMODG00000018519	0.142754	4.791315	0.058953	0.138981	0.270309	184.114353
ENSMODG00000018520	0.467579	1.172456	0.921406	2.850142	0.804952	0.025698
ENSMODG00000018521	14.314886	11.425504	5.61535	21.058784	25.710554	13.633884
ENSMODG00000018522	4.693553	3.83067	0.988969	1.870071	3.37561	1.991607
ENSMODG00000018524	2.877082	5.085049	1.950637	6.376356	9.41487	1.541641
ENSMODG00000018525	4.425743	4.093009	3.346066	4.755447	5.895942	4.097459
