Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSORLG00000007815	ENSORLG00000005617	unc5c	si:ch73-72b7.1	2.183826762955e-53	6.65108406306953e-32	7	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000000238	zgc:165423	zgc:123295 (1 to many)	1.20062184263923e-71	9.55385713370657e-06	4	FishWGD	protein_coding
ENSORLG00000020615	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000011130	ENSORLG00000013760	stx2a	stx2b	3.66718457852427e-167	6.68272025261644e-22	7	FishWGD	protein_coding
ENSORLG00000002433	ENSORLG00000014605	snphb	snpha	2.47426098546489e-48	0.0104338466989328	6	FishWGD	protein_coding
ENSORLG00000014673	ENSORLG00000010174	LRRC52 (1 to many)	LRRC52 (1 to many)	6.49368144562628e-57	3.46699242656278e-14	7	FishWGD	protein_coding
ENSORLG00000008715	ENSORLG00000020866	socs1b	socs1	1.47768919966434e-45	5.33129024454483e-08	6	FishWGD	protein_coding
ENSORLG00000015110	ENSORLG00000015127	mmp19	MMP19 (1 to many)	1.85315542438508e-38	1.87118399773827e-07	6	FishWGD	protein_coding
ENSORLG00000012553	ENSORLG00000020657	smarcb1b	smarcb1a	1.17872796871325e-92	1.10421651622743e-17	5	FishWGD	protein_coding
ENSORLG00000017110	ENSORLG00000002986	dsg2l	ENSORLG00000002986	3.42753594711918e-25	2.11295214182444e-07	7	FishWGD	protein_coding
ENSORLG00000009039	ENSORLG00000002474	homer1b	HOMER1 (1 to many)	5.56886261979278e-139	6.02948295862874e-20	7	FishWGD	protein_coding
ENSORLG00000011296	ENSORLG00000007982	slc17a7a	slc17a7b	1.17044273552772e-30	2.27593197545785e-11	5	FishWGD	protein_coding
ENSORLG00000019376	ENSORLG00000012826	ENSORLG00000019376	ENSORLG00000012826	4.76233847955931e-12	0.00623861894883454	5	FishWGD	protein_coding
ENSORLG00000019113	ENSORLG00000011532	syt14a	syt14b	1.20100646012224e-31	1.37572217948507e-16	2	FishWGD	protein_coding
ENSORLG00000016781	ENSORLG00000004302	TANC1 (1 to many)	tanc1a	7.75076913578338e-95	5.59786153177494e-11	6	Vertebrata	protein_coding
ENSORLG00000009718	ENSORLG00000005671	CTBP2 (1 to many)	ctbp2a	1.46757677348898e-139	1.28957622842005e-23	7	FishWGD	protein_coding
ENSORLG00000007545	ENSORLG00000014485	hepacama	HEPACAM (1 to many)	1.18799444137887e-120	3.05261905038828e-21	7	FishWGD	protein_coding
ENSORLG00000013338	ENSORLG00000007159	syt2a	SYT2 (1 to many)	1.11836448823476e-87	1.34193276292758e-34	6	FishWGD	protein_coding
ENSORLG00000007954	ENSORLG00000013633	cdh6	ENSORLG00000013633	1.60400426574214e-20	3.37841525098514e-08	7	FishWGD	protein_coding
ENSORLG00000020629	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	6.71589560216512e-07	1	FishWGD	protein_coding
ENSORLG00000006303	ENSORLG00000014114	rabgef1l	rabgef1	1.8316556992208e-91	1.55748426832855e-17	7	FishWGD	protein_coding
ENSORLG00000013616	ENSORLG00000008023	slc16a7	ENSORLG00000008023	2.10092960453601e-29	6.17870758944187e-19	2	FishWGD	protein_coding
ENSORLG00000009599	ENSORLG00000005610	chst15	CHST15 (1 to many)	2.26589816870546e-138	2.41416697013795e-22	7	FishWGD	protein_coding
ENSORLG00000013903	ENSORLG00000005206	cers4b	cers4a	4.65544238271579e-95	7.2694442077264e-18	6	FishWGD	protein_coding
ENSORLG00000020682	ENSORLG00000018106	adarb1a	adarb1b	1.18813763175833e-64	4.04067226416407e-14	5	FishWGD	protein_coding
ENSORLG00000017463	ENSORLG00000018851	NBR1 (1 to many)	nbr1	4.68687783544278e-80	7.17885982642008e-09	6	FishWGD	protein_coding
ENSORLG00000008787	ENSORLG00000002681	CACNA2D3 (1 to many)	cacna2d3	6.8901089656728e-78	3.83266369974943e-17	7	FishWGD	protein_coding
ENSORLG00000006085	ENSORLG00000013244	ENSORLG00000006085	ENSORLG00000013244	1.11726103697807e-21	0.000340300435886311	6	FishWGD	protein_coding
ENSORLG00000005227	ENSORLG00000004637	ntrk2a	ntrk2b	3.11096965204719e-80	4.25919416154681e-18	6	FishWGD	protein_coding
ENSORLG00000013885	ENSORLG00000006216	taar15 (1 to many)	taar15 (1 to many)	0.0164457299678808	7.10396219535799e-08	4	FishWGD	protein_coding
ENSORLG00000017856	ENSORLG00000011397	myom1a	myom1b	3.87633275643739e-95	2.14649287441331e-22	7	FishWGD	protein_coding
ENSORLG00000001166	ENSORLG00000006351	zgc:100868 (1 to many)	zgc:123217	8.07222093926841e-130	1.49582852626629e-21	6	FishWGD	protein_coding
ENSORLG00000020621	ENSORLG00000000392	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000004923	ENSORLG00000015259	tcf3b	tcf3a	1.0829129347163e-209	4.97532966435895e-36	7	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000000282	zgc:165423	zgc:163079	6.85350265361435e-52	2.57993091208292e-05	4	FishWGD	protein_coding
ENSORLG00000000753	ENSORLG00000003190	RASGRF2 (1 to many)	rasgrf2b	1.82947583848592e-124	4.90725039055184e-16	7	FishWGD	protein_coding
ENSORLG00000004403	ENSORLG00000005661	ube2kb	UBE2K (1 to many)	3.14451061838484e-43	9.68227720685321e-07	7	FishWGD	protein_coding
ENSORLG00000000069	ENSORLG00000010420	hk1 (1 to many)	hk1 (1 to many)	1.22413401254514e-07	0.19615613058837	6	FishWGD	protein_coding
ENSORLG00000020618	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000015509	ENSORLG00000016579	slc11a2	SLC11A2 (1 to many)	8.07007229344468e-52	5.90231370213443e-12	5	FishWGD	protein_coding
ENSORLG00000017255	ENSORLG00000000675	ankrd34bb	ankrd34ba	3.64909959629664e-45	2.83943163179557e-12	7	FishWGD	protein_coding
ENSORLG00000006765	ENSORLG00000009113	ppa1b	ppa1a	1.55303842877986e-206	1.10108307946233e-35	7	FishWGD	protein_coding
ENSORLG00000001325	ENSORLG00000013355	pfkfb4b	pfkfb4a	3.97167252417058e-122	1.24236456963879e-13	7	FishWGD	protein_coding
ENSORLG00000000732	ENSORLG00000013984	lrtm2b	lrtm2a	2.6841754109135e-92	6.30463429455859e-20	7	FishWGD	protein_coding
ENSORLG00000009494	ENSORLG00000011888	ctdspla	ctdsplb	2.77330812484283e-75	4.74879018437292e-26	5	FishWGD	protein_coding
ENSORLG00000008586	ENSORLG00000013084	syngr3a	syngr3b	1.06390124138478e-102	3.8943665774847e-21	6	FishWGD	protein_coding
ENSORLG00000011423	ENSORLG00000014498	zgc:103681	tmem120a	5.67699067392732e-49	2.698034545936e-19	5	FishWGD	protein_coding
ENSORLG00000012570	ENSORLG00000005434	map6a	map6b	2.02060676975211e-97	1.77808355999212e-30	6	FishWGD	protein_coding
ENSORLG00000003661	ENSORLG00000005722	GNAS (1 to many)	gnas	1.69485888290549e-80	9.46760311661579e-19	6	FishWGD	protein_coding
ENSORLG00000002143	ENSORLG00000016953	zgc:172323	ngs	1.12031870546733e-14	8.48058471720673e-08	2	FishWGD	protein_coding
ENSORLG00000013291	ENSORLG00000015417	ddhd1a	ddhd1b	2.75852652996203e-94	4.11391161793046e-18	7	FishWGD	protein_coding
ENSORLG00000015399	ENSORLG00000007837	nr1d4b	nr1d4a	6.24690797164838e-37	1.64459825966736e-34	1	FishWGD	protein_coding
ENSORLG00000018227	ENSORLG00000000389	nitr12 (1 to many)	nitr13 (1 to many)	0.000174825286255175	0.028610386804084	1	FishWGD	protein_coding
ENSORLG00000018108	ENSORLG00000015321	adam17b	adam17a	3.29934367977506e-160	1.64756239828303e-29	7	FishWGD	protein_coding
ENSORLG00000008974	ENSORLG00000012083	scn4bb	scn4ba	9.97441389439216e-106	7.2221161663095e-17	7	FishWGD	protein_coding
ENSORLG00000015843	ENSORLG00000007605	magi3a	magi3b	3.26069995578985e-47	1.42709156481451e-21	6	FishWGD	protein_coding
ENSORLG00000006118	ENSORLG00000003439	si:dkey-162b23.4	ENSORLG00000003439	3.26480031121701e-33	8.33586303757392e-06	6	FishWGD	protein_coding
ENSORLG00000010783	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00661544793624531	1	FishWGD	protein_coding
ENSORLG00000017201	ENSORLG00000019399	rpl22	RPL22 (1 to many)	4.25051674414282e-34	1.92913416700613e-05	7	FishWGD	protein_coding
ENSORLG00000008069	ENSORLG00000003276	ENSORLG00000008069	zgc:172295	8.24981679360153e-38	4.17775848314544e-17	6	FishWGD	protein_coding
ENSORLG00000008979	ENSORLG00000015826	mpzl2b	MPZL2 (1 to many)	6.81681216271863e-90	2.03957854825744e-08	7	FishWGD	protein_coding
ENSORLG00000008675	ENSORLG00000005873	rfesd	RFESD (1 to many)	1.32468054495091e-17	7.76027634668371e-09	7	FishWGD	protein_coding
ENSORLG00000007129	ENSORLG00000001090	swap70a	swap70b	4.63955869068301e-172	1.20989748282753e-22	7	FishWGD	protein_coding
ENSORLG00000013168	ENSORLG00000004965	nptnb	nptna	3.7351661458569e-156	1.38803673545395e-22	6	FishWGD	protein_coding
ENSORLG00000010853	ENSORLG00000003650	rtn4rl2a	rtn4rl2b	8.31653338693451e-36	1.61200195435851e-12	5	FishWGD	protein_coding
ENSORLG00000004631	ENSORLG00000000896	si:zfos-632h11.7	COL14A1 (1 to many)	2.23158119711321e-43	6.76778082468808e-08	7	FishWGD	protein_coding
ENSORLG00000001460	ENSORLG00000001872	sin3ab	sin3aa	4.55553770742138e-160	1.66203789780377e-29	6	FishWGD	protein_coding
ENSORLG00000015016	ENSORLG00000009091	AGO3 (1 to many)	ago3b	4.38325658630878e-38	4.10649740042768e-09	5	FishWGD	protein_coding
ENSORLG00000007328	ENSORLG00000001711	cpeb4	CPEB4 (1 to many)	6.95291314276463e-93	3.62150681966793e-16	7	FishWGD	protein_coding
ENSORLG00000002912	ENSORLG00000001319	cldnc	ENSORLG00000001319	3.72519997163402e-13	4.75460197737339e-13	1	FishWGD	protein_coding
ENSORLG00000013373	ENSORLG00000010996	ppp4r2a	ppp4r2b	1.94141526690418e-127	1.54770139095705e-21	6	FishWGD	protein_coding
ENSORLG00000000087	ENSORLG00000012435	hug	elavl1	6.59957012147763e-23	0.000325845767591398	7	FishWGD	protein_coding
ENSORLG00000004638	ENSORLG00000003312	TLK2 (1 to many)	tlk2	9.4129917399727e-100	2.81016367066767e-24	7	FishWGD	protein_coding
ENSORLG00000010507	ENSORLG00000004086	myoz1b	MYOZ1 (1 to many)	3.91180777419547e-96	1.93862789415142e-18	7	FishWGD	protein_coding
ENSORLG00000006832	ENSORLG00000016788	TNNT1 (1 to many)	tnnt1	3.13340403898925e-09	2.74552754525727e-10	5	FishWGD	protein_coding
ENSORLG00000002719	ENSORLG00000000211	RNH1 (1 to many)	RNH1 (1 to many)	0.0025673107011963	0.262839716965049	4	Clupeocephala	protein_coding
ENSORLG00000000113	ENSORLG00000001601	map1aa	map1ab	1.31364990386818e-154	1.55300557863599e-28	7	FishWGD	protein_coding
ENSORLG00000013808	ENSORLG00000007522	btbd17a	btbd17b	1.75095475840551e-160	2.78536696325943e-20	7	FishWGD	protein_coding
ENSORLG00000013374	ENSORLG00000001149	grik5	si:ch211-264f5.8	2.21734231899303e-85	1.7330911864186e-27	6	FishWGD	protein_coding
ENSORLG00000006424	ENSORLG00000008499	ngfb	ngfa	5.44204550275383e-137	8.4418890966822e-30	7	FishWGD	protein_coding
ENSORLG00000002524	ENSORLG00000002906	mdhb	mdh1aa	2.21267377562599e-36	2.11402925602693e-05	7	FishWGD	protein_coding
ENSORLG00000009205	ENSORLG00000013986	apoea	apoeb	4.86349815923041e-50	3.00208182639649e-26	6	FishWGD	protein_coding
ENSORLG00000007906	ENSORLG00000012151	pcyt2 (1 to many)	pcyt2 (1 to many)	1.65837604730209e-118	7.10201192478539e-22	6	FishWGD	protein_coding
ENSORLG00000004471	ENSORLG00000003891	kcnh4b	kcnh4a	1.26110985152209e-151	4.50914903400573e-26	6	FishWGD	protein_coding
ENSORLG00000001665	ENSORLG00000011386	pla2g12b	PLA2G12B (1 to many)	0.000151191508834207	1.47899690295859e-05	6	FishWGD	protein_coding
ENSORLG00000013715	ENSORLG00000010442	FBXL14 (1 to many)	fbxl14a	2.94560521661167e-35	9.50221944264643e-17	5	FishWGD	protein_coding
ENSORLG00000010749	ENSORLG00000000367	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00664820564601513	1	FishWGD	protein_coding
ENSORLG00000012020	ENSORLG00000005630	mcf2lb	mcf2la	6.03098406150621e-136	9.25427744870781e-26	7	FishWGD	protein_coding
ENSORLG00000020620	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000014760	ENSORLG00000011455	AKIRIN2 (1 to many)	akirin2	3.24358029334438e-78	9.92162180147042e-14	7	FishWGD	protein_coding
ENSORLG00000008874	ENSORLG00000008728	vsg1	si:dkey-208k22.3	1.78268519046846e-29	1.13939705806276e-26	1	FishWGD	protein_coding
ENSORLG00000012905	ENSORLG00000008917	SLC38A8 (1 to many)	SLC38A8 (1 to many)	3.02139389284655e-110	8.41860622702566e-23	5	FishWGD	protein_coding
ENSORLG00000017776	ENSORLG00000011516	rasgef1ba	rasgef1bb	3.36203099810497e-70	7.39621581630856e-22	6	FishWGD	protein_coding
ENSORLG00000004589	ENSORLG00000010217	si:ch211-214k5.6	fat3a	1.55698805543513e-113	7.98775810708536e-14	6	FishWGD	protein_coding
ENSORLG00000004662	ENSORLG00000004034	emp3b	si:dkey-264d12.4	4.32447286600333e-36	8.85078990132256e-29	5	FishWGD	protein_coding
ENSORLG00000012356	ENSORLG00000001707	pecam1	si:dkey-237i9.8	4.4139266454749e-130	3.25663662470118e-12	7	FishWGD	protein_coding
ENSORLG00000009724	ENSORLG00000000472	s100t	s100s	4.1040168728611e-172	1.4732082804688e-29	6	FishWGD	protein_coding
ENSORLG00000010149	ENSORLG00000003933	kcnip1b	KCNIP1 (1 to many)	3.2148776673821e-46	3.46109257991839e-12	6	FishWGD	protein_coding
ENSORLG00000018046	ENSORLG00000003198	ptprfb	ptprfa	3.85987246324909e-69	2.97953521424117e-14	6	FishWGD	protein_coding
ENSORLG00000005923	ENSORLG00000000338	prlra	prlrb	5.79728150324959e-91	8.55410820982519e-26	6	FishWGD	protein_coding
ENSORLG00000009579	ENSORLG00000010119	slc6a6a	SLC6A6 (1 to many)	3.97516165250963e-84	4.24583086093865e-07	6	Vertebrata	protein_coding
ENSORLG00000000807	ENSORLG00000014512	DBX1 (1 to many)	dbx1a	1.1060571094758e-18	0.0466637572950388	6	Vertebrata	protein_coding
ENSORLG00000016185	ENSORLG00000000632	uqcrfs1	UQCRFS1 (1 to many)	3.305015344884e-22	7.44305148029181e-07	4	FishWGD	protein_coding
ENSORLG00000000677	ENSORLG00000018192	RAB11FIP5 (1 to many)	rab11fip5a	1.32031826661579e-30	0.00262330975098487	7	FishWGD	protein_coding
ENSORLG00000004883	ENSORLG00000014399	edc3	EDC3 (1 to many)	1.24505243177801e-78	1.60487870266768e-09	7	FishWGD	protein_coding
ENSORLG00000014423	ENSORLG00000017462	zak	zak	5.84736998423212e-94	6.94466272820787e-15	7	FishWGD	protein_coding
ENSORLG00000003601	ENSORLG00000008672	uqcrc2b	uqcrc2a	6.28681100181339e-158	4.77865301716426e-27	7	FishWGD	protein_coding
ENSORLG00000002874	ENSORLG00000013800	guca1c	guca1d	1.35835708845608e-17	3.31134896988386e-22	5	FishWGD	protein_coding
ENSORLG00000008286	ENSORLG00000015050	tfap4	TFAP4 (1 to many)	8.79684777547323e-58	1.92105693563959e-14	6	FishWGD	protein_coding
ENSORLG00000014922	ENSORLG00000000926	cbx2 (1 to many)	cbx2 (1 to many)	1.44488474434043e-83	8.54765208749904e-17	7	FishWGD	protein_coding
ENSORLG00000021227	ENSORLG00000021251	ENSORLG00000021227	ENSORLG00000021251	0.00440456031459345	2.06878370039587e-09	1	FishWGD	miRNA
ENSORLG00000002577	ENSORLG00000008116	UNC119 (1 to many)	unc119a	1.66717744263411e-74	7.12156755090045e-12	7	FishWGD	protein_coding
ENSORLG00000016198	ENSORLG00000014513	pnocb	pnoca	1.52209025154404e-28	3.38578122813701e-12	7	FishWGD	protein_coding
ENSORLG00000000077	ENSORLG00000012654	si:ch211-146m13.3	jph3	3.78784603938015e-79	3.13718555422136e-13	6	FishWGD	protein_coding
ENSORLG00000014622	ENSORLG00000009521	opn7d	ENSORLG00000009521	3.96548693299281e-23	3.15663904891494e-08	1	FishWGD	protein_coding
ENSORLG00000020750	ENSORLG00000010577	SPAG9 (1 to many)	spag9a	8.9198843473789e-65	1.01569253746757e-20	5	FishWGD	protein_coding
ENSORLG00000005234	ENSORLG00000000683	camsap1a	camsap1b	6.13352702051749e-132	6.92343527089156e-29	7	FishWGD	protein_coding
ENSORLG00000011032	ENSORLG00000017883	CLUL1 (1 to many)	clul1	5.86287761577673e-54	2.64541541994054e-15	5	FishWGD	protein_coding
ENSORLG00000020617	ENSORLG00000000389	nitr9	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000012794	ENSORLG00000019409	HLA-DMA (1 to many)	HLA-DMA (1 to many)	1.85796789994368e-14	0.151856589588512	5	FishWGD	protein_coding
ENSORLG00000003072	ENSORLG00000019992	slc4a4b	slc4a4a	2.84811048537421e-51	3.52319512263625e-18	6	FishWGD	protein_coding
ENSORLG00000004088	ENSORLG00000014736	smdt1b	smdt1a	8.11209259252152e-12	8.63809575773853e-14	6	FishWGD	protein_coding
ENSORLG00000015339	ENSORLG00000014759	gpx4a	gpx4b (1 to many)	3.38288798602823e-103	3.47571330978662e-33	4	FishWGD	protein_coding
ENSORLG00000013490	ENSORLG00000010676	zgc:162544 (1 to many)	ENSORLG00000010676	8.45468771716146e-70	1.22996158656166e-13	7	FishWGD	protein_coding
ENSORLG00000006042	ENSORLG00000011893	pygma	pygmb	1.95566190644173e-82	2.33186498047322e-05	6	FishWGD	protein_coding
ENSORLG00000001983	ENSORLG00000001830	arr3a	arr3b	1.89658150996781e-57	1.0960226112444e-16	7	FishWGD	protein_coding
ENSORLG00000000639	ENSORLG00000015044	myh10 (1 to many)	myh10 (1 to many)	2.0029874696598e-25	1.39441820677594e-16	6	FishWGD	protein_coding
ENSORLG00000013356	ENSORLG00000004924	parp6a	parp6b	2.88413956218374e-183	0.000188853635797008	7	Vertebrata	protein_coding
ENSORLG00000018961	ENSORLG00000019372	crygmxl1	ENSORLG00000019372	0.0117794049433155	0.000215590255319374	5	FishWGD	protein_coding
ENSORLG00000011777	ENSORLG00000010278	RLN3 (1 to many)	rln3a	1.08056925441278e-17	1.0701636857101e-11	4	FishWGD	protein_coding
ENSORLG00000005078	ENSORLG00000011105	cntn3a.2	CNTN3 (1 to many)	5.14116123990099e-93	9.47581366672038e-21	6	FishWGD	protein_coding
ENSORLG00000016039	ENSORLG00000016313	hipk1a	si:ch211-160o17.4	3.86890715326683e-47	8.42703621721398e-22	7	FishWGD	protein_coding
ENSORLG00000008611	ENSORLG00000020311	UBTD1 (1 to many)	UBTD1 (1 to many)	1.07782930793721e-94	5.1113399106947e-08	6	FishWGD	protein_coding
ENSORLG00000019090	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000019077	ENSORLG00000007473	slc2a1a	slc2a1b	6.79601233729397e-31	1.39762153105769e-12	3	FishWGD	protein_coding
ENSORLG00000012448	ENSORLG00000001901	pou3f3b	POU3F3 (1 to many)	5.36890037946264e-15	1.0259349587254e-06	6	FishWGD	protein_coding
ENSORLG00000015876	ENSORLG00000010992	flrt2	si:dkey-87k14.1	6.09122104766155e-144	1.25312364692254e-23	6	FishWGD	protein_coding
ENSORLG00000013976	ENSORLG00000009193	APOA4 (1 to many)	apoa4a	4.03046697023751e-27	1.06659701483611e-26	5	FishWGD	protein_coding
ENSORLG00000016975	ENSORLG00000018100	INF2 (1 to many)	INF2 (1 to many)	8.4640584367349e-71	1.15662206193152e-14	6	FishWGD	protein_coding
ENSORLG00000014730	ENSORLG00000016478	nfil3-5	NFIL3 (1 to many)	3.79280356527869e-15	7.07708165739906e-13	6	FishWGD	protein_coding
ENSORLG00000018129	ENSORLG00000004330	ccnt2a	ccnt2b	7.66912528097207e-120	2.29379800487315e-24	6	FishWGD	protein_coding
ENSORLG00000017210	ENSORLG00000013622	nt5c1ab	nt5c1aa	9.79386540755253e-119	1.56928975549185e-07	7	FishWGD	protein_coding
ENSORLG00000012908	ENSORLG00000004461	slc12a7a	slc12a7b	1.95632542131549e-35	5.59341202908541e-16	5	FishWGD	protein_coding
ENSORLG00000011474	ENSORLG00000002934	slc7a14a	slc7a14b	1.02579369214361e-107	5.61552636443478e-17	7	FishWGD	protein_coding
ENSORLG00000016370	ENSORLG00000003584	RS1 (1 to many)	rs1a	3.74389774871584e-34	0.000320886651614381	6	FishWGD	protein_coding
ENSORLG00000005712	ENSORLG00000017025	soga3a	soga3b	1.08068311974332e-55	6.96443200701571e-08	7	FishWGD	protein_coding
ENSORLG00000015875	ENSORLG00000011336	cul3a (1 to many)	cul3a (1 to many)	7.33740848451227e-49	3.60705947922875e-05	7	FishWGD	protein_coding
ENSORLG00000014507	ENSORLG00000016265	kif13bb (1 to many)	kif13bb (1 to many)	4.35987277408737e-07	0.00167379788665545	6	FishWGD	protein_coding
ENSORLG00000016873	ENSORLG00000017845	chrm5a	chrm5b	5.59662832027756e-158	6.62216562503286e-30	7	FishWGD	protein_coding
ENSORLG00000003463	ENSORLG00000002447	TKT (1 to many)	tkta	4.86196454864525e-93	2.51926091782824e-18	7	FishWGD	protein_coding
ENSORLG00000015043	ENSORLG00000010782	serbp1a	serbp1b	3.52063623025669e-124	1.460580022351e-26	6	FishWGD	protein_coding
ENSORLG00000014448	ENSORLG00000009473	zc3h12a	si:dkey-206d17.12	1.23124920121644e-107	3.32133457419325e-25	6	FishWGD	protein_coding
ENSORLG00000013228	ENSORLG00000007050	POU2F2 (1 to many)	POU2F2 (1 to many)	4.79159610476196e-73	1.13763813442107e-28	5	FishWGD	protein_coding
ENSORLG00000004785	ENSORLG00000003558	ndrg1b	ndrg1a	4.01563936857514e-142	9.49311421189645e-25	6	FishWGD	protein_coding
ENSORLG00000001713	ENSORLG00000006734	pfkmb	pfkma	6.10162122801594e-141	7.69753810294713e-34	7	FishWGD	protein_coding
ENSORLG00000002621	ENSORLG00000002918	ZNF706 (1 to many)	znf706	1.48384767035981e-33	1.26113664060137e-08	6	FishWGD	protein_coding
ENSORLG00000015001	ENSORLG00000016474	pmela	pmelb	7.4720892353686e-124	1.27396103140166e-28	5	FishWGD	protein_coding
ENSORLG00000011088	ENSORLG00000018155	cpxm1b	cpxm1a	2.66623023179505e-11	0.0049982642509975	6	FishWGD	protein_coding
ENSORLG00000004544	ENSORLG00000016834	si:dkey-288i20.2	si:ch211-57i17.1	0.000287677810678733	3.78712310487732e-06	5	FishWGD	protein_coding
ENSORLG00000003459	ENSORLG00000010387	sacm1lb	sacm1la	3.36130395418071e-55	7.11643128652018e-15	7	FishWGD	protein_coding
ENSORLG00000013013	ENSORLG00000001042	map2k4a	map2k4b	4.28045876801599e-46	1.11494640094944e-13	7	FishWGD	protein_coding
ENSORLG00000019895	ENSORLG00000017102	lrrc38a	lrrc38b	6.18346702115613e-129	1.19540090473973e-15	7	FishWGD	protein_coding
ENSORLG00000020431	ENSORLG00000004338	YWHAG (1 to many)	ywhag2	3.68000901420951e-33	3.64461230110119e-13	7	FishWGD	protein_coding
ENSORLG00000015987	ENSORLG00000016184	ENSORLG00000015987	si:dkey-33m11.7	6.07561916627848e-16	1.13191278847216e-19	2	FishWGD	protein_coding
ENSORLG00000007561	ENSORLG00000006465	slc51a	SLC51A (1 to many)	2.13965160584805e-19	0.00215010877357664	7	FishWGD	protein_coding
